"cell_type","gene","avg_log2FC","p_val","p_val_adj","pct.1","pct.2"
"MzB","Hccs",0.228810911215448,0.629565629354892,1,0.125,0.118
"MzB","Eif3c",-0.150956755347645,0.629787375484131,1,0.681,0.702
"MzB","Pax5",-0.123456692552091,0.629851361588845,1,0.783,0.826
"MzB","Cep85",-0.153541011883883,0.630040937869328,1,0.269,0.287
"MzB","Tlr9",0.194601158491406,0.630116822600202,1,0.346,0.326
"MzB","Trp53bp1",0.0934636572437149,0.630262277331195,1,0.192,0.191
"MzB","Snx3",0.029876403881946,0.630406679994842,1,0.594,0.618
"MzB","A430035B10Rik",-0.517970211233536,0.630732769274386,1,0.068,0.067
"MzB","BC051537",0.629359521740438,0.630779582107598,1,0.027,0.022
"MzB","Pla2g7",0.0439452907622062,0.63092885795938,1,0.078,0.084
"MzB","Arhgef11",-0.206890202362859,0.630940793850352,1,0.138,0.129
"MzB","Aph1b",0.0271405514084986,0.630965768597996,1,0.037,0.034
"MzB","Clp1",0.181429637834471,0.631216921131959,1,0.184,0.191
"MzB","Flacc1",0.0327820256306319,0.631262178362581,1,0.027,0.034
"MzB","Sesn1",0.225158556755496,0.631352699921307,1,0.443,0.461
"MzB","Nipsnap3b",0.407949648120423,0.631615857168823,1,0.215,0.208
"MzB","Sidt2",-0.113804032550678,0.631762114759443,1,0.293,0.298
"MzB","Slc25a20",-0.0851016041101134,0.63176930357184,1,0.15,0.129
"MzB","Trim30c",0.175152469200486,0.632261265381467,1,0.06,0.079
"MzB","Surf1",0.237601924952101,0.63232140458785,1,0.306,0.309
"MzB","Gm1976",-0.284727074966121,0.632470499074922,1,0.058,0.045
"MzB","Gcdh",0.420799982621985,0.632484713781224,1,0.109,0.101
"MzB","Gpat3",-0.336535685462594,0.632489199937803,1,0.067,0.079
"MzB","Tcerg1",0.0867347692857886,0.632685934793263,1,0.348,0.32
"MzB","Moap1",0.462120544254156,0.632699358272982,1,0.032,0.028
"MzB","Kdm8",-0.407190996347776,0.632699358272989,1,0.032,0.028
"MzB","Ehbp1l1",0.152053220109609,0.633068737762272,1,0.225,0.202
"MzB","5730455P16Rik",-0.0435252828625328,0.63340485695007,1,0.086,0.079
"MzB","Mapk1ip1l",-0.104064102447677,0.633436625504619,1,0.222,0.242
"MzB","Cnot1",-0.0963460740402783,0.633804332202052,1,0.406,0.427
"MzB","Mcu",-0.463188765313027,0.633951681519651,1,0.063,0.062
"MzB","Mrps14",0.286417131342738,0.634040272608193,1,0.482,0.438
"MzB","Ep400",-0.0515517905162436,0.634052269543131,1,0.41,0.449
"MzB","Dctn6",0.15350641731347,0.63416268737583,1,0.237,0.208
"MzB","Pak2",0.0273930975098485,0.63428740848567,1,0.605,0.59
"MzB","Utp20",-0.385893211336304,0.634466101607737,1,0.132,0.152
"MzB","Trub2",0.0200167181451181,0.634571083141037,1,0.122,0.124
"MzB","Rps14",0.259833015827403,0.634675714232662,1,0.986,0.921
"MzB","Plin3",0.115454938269429,0.634795202364988,1,0.195,0.169
"MzB","Champ1",-0.135210125370277,0.635063359218176,1,0.13,0.146
"MzB","Alg13",-1.14723304771425,0.635068096640534,1,0.063,0.067
"MzB","Fv1",-0.638012469299039,0.63514488055748,1,0.022,0.022
"MzB","Gm48678",-1.34449529336253,0.635144880892775,1,0.021,0.028
"MzB","Ncdn",0.265293314830769,0.635430748680111,1,0.136,0.124
"MzB","Tollip",-0.0888575815302515,0.635624951296292,1,0.09,0.096
"MzB","Cnot9",0.19197296120316,0.635672240877156,1,0.122,0.107
"MzB","Cnot7",0.229630673994372,0.635779514580761,1,0.18,0.169
"MzB","Noc4l",0.0322912843194847,0.635920208343368,1,0.171,0.157
"MzB","Cacna1h",-0.546306119619653,0.63622128370199,1,0.022,0.011
"MzB","Stt3a",0.0454974481519041,0.636302942112632,1,0.392,0.404
"MzB","Ppp4r2",0.0242780065900972,0.636432343580153,1,0.431,0.449
"MzB","Frs2",-0.439169323398276,0.636463140316331,1,0.127,0.124
"MzB","Cep164",0.15534468788427,0.636615530221669,1,0.198,0.169
"MzB","Rab11fip2",-0.569689874916176,0.636665661369674,1,0.168,0.202
"MzB","2900060B14Rik",-0.0300624411361188,0.636699131790553,1,0.032,0.039
"MzB","Gm11423",-0.156319585977413,0.636699131791344,1,0.032,0.039
"MzB","Abcg3",0.137395067442231,0.636749529479293,1,0.192,0.191
"MzB","Klhdc10",-0.249881342650622,0.63697511250901,1,0.195,0.202
"MzB","Zbtb21",0.25379103022229,0.637101636714338,1,0.062,0.045
"MzB","Gm28694",0.641757747307202,0.637255859541033,1,0.014,0.011
"MzB","Hddc3",0.115112494851241,0.637428464521377,1,0.076,0.073
"MzB","Nomo1",0.0706162849469396,0.637611249198969,1,0.109,0.101
"MzB","Zfp260",-0.280029674447417,0.637738244065558,1,0.179,0.18
"MzB","Ckap2",0.0382449476705045,0.637756570415272,1,0.014,0.011
"MzB","Micall1",-0.193054987289806,0.637798456731326,1,0.161,0.174
"MzB","Celf2",-0.0894775504578555,0.638094783071235,1,0.769,0.77
"MzB","Nr3c1",-0.189860815575833,0.638251490070863,1,0.438,0.466
"MzB","Pbrm1",0.117385001895931,0.638506084412801,1,0.407,0.421
"MzB","Dclre1c",0.263267675991296,0.638524422006332,1,0.203,0.18
"MzB","Puf60",0.174322940329858,0.638547839749216,1,0.607,0.612
"MzB","Gtf3c3",-0.210421628947936,0.638596380527759,1,0.089,0.096
"MzB","Mff",0.25192084341599,0.638747226848134,1,0.379,0.36
"MzB","Zfp267",0.508522949037053,0.638907057127525,1,0.064,0.051
"MzB","Pomt1",-0.142449108315926,0.6389566132595,1,0.053,0.039
"MzB","Cerkl",0.106496955367551,0.638956613259552,1,0.051,0.045
"MzB","Mrm2",0.111161170756085,0.638956613259553,1,0.051,0.045
"MzB","Tor1b",0.209621456111148,0.639143997207452,1,0.194,0.169
"MzB","Ubiad1",-0.197446292842703,0.639258609789587,1,0.055,0.067
"MzB","Tubd1",-0.282600121812916,0.639258609789615,1,0.055,0.067
"MzB","D330041H03Rik",-0.847731388710458,0.639258609789622,1,0.055,0.067
"MzB","Zbtb18",0.0627669176831465,0.639299217619457,1,0.184,0.174
"MzB","4833445I07Rik",0.169676232738294,0.63945020589552,1,0.037,0.045
"MzB","Igkv8-27",-0.0142140542458481,0.639604770622845,1,0.032,0.028
"MzB","Srebf1",-0.0574528895384274,0.640089361320209,1,0.145,0.146
"MzB","Mast1",-0.440278789510448,0.640177516822596,1,0.027,0.028
"MzB","Gm20186",-0.0905032782362198,0.640177516822871,1,0.026,0.034
"MzB","Pnpla8",0.283136362566014,0.640449169059314,1,0.216,0.185
"MzB","Wdr36",0.183950558802755,0.640511502684956,1,0.195,0.219
"MzB","Rras",0.398847010524275,0.640702834587311,1,0.168,0.157
"MzB","Ankib1",-0.0791516813086932,0.640708448076265,1,0.17,0.185
"MzB","Akr1a1",0.211235878586565,0.640721292528168,1,0.564,0.522
"MzB","Serf2",0.11297906728216,0.64089970644915,1,0.976,0.904
"MzB","Zrsr1",-0.21157492027058,0.641004647381269,1,0.099,0.107
"MzB","Nsmf",-0.139289195986661,0.641145923934195,1,0.06,0.067
"MzB","Rad52",-0.156581115539941,0.641145923934263,1,0.06,0.067
"MzB","Phgdh",-0.0313421109866794,0.641152357702731,1,0.263,0.287
"MzB","Thap7",0.044078652422658,0.64120944511236,1,0.221,0.202
"MzB","Casp8",0.148530225163886,0.641215922317575,1,0.429,0.41
"MzB","Dctpp1",0.0580288749259443,0.641225314068738,1,0.144,0.118
"MzB","Primpol",0.216309061912018,0.641501127644221,1,0.161,0.135
"MzB","Slc35b3",0.256416188180452,0.641533538479473,1,0.189,0.18
"MzB","Cgrrf1",0.35017261931064,0.641958350578282,1,0.069,0.073
"MzB","Mzt2",-0.123938401486019,0.641963979034286,1,0.064,0.073
"MzB","Srprb",-0.281484466710886,0.642230295172618,1,0.189,0.225
"MzB","Rab26os",-0.0866129845765462,0.642234126874614,1,0.031,0.039
"MzB","Ippk",-0.384098068266994,0.642327971740033,1,0.036,0.045
"MzB","Bicd1",0.233509753210782,0.642336826926727,1,0.031,0.028
"MzB","Msh2",-0.0877013200619512,0.642684795041795,1,0.159,0.135
"MzB","Cetn2",0.0271223177625285,0.642813200427543,1,0.334,0.354
"MzB","Kcnq5",-0.0294241949133238,0.642826704263765,1,0.251,0.253
"MzB","Msh3",-0.363542560915492,0.64285395029718,1,0.139,0.112
"MzB","Dhx35",0.285997085334747,0.643103826878553,1,0.08,0.09
"MzB","Nup98",0.147304231905036,0.643250205844406,1,0.229,0.208
"MzB","Gdi2",0.123702280187695,0.6437239307051,1,0.834,0.82
"MzB","Igf2bp3",0.215552123534724,0.64377499791546,1,0.031,0.028
"MzB","Cabin1",-0.0237088017258371,0.644215932245786,1,0.342,0.36
"MzB","Cybc1",0.146652163226854,0.644271402809664,1,0.518,0.562
"MzB","Numa1",-0.120400117269676,0.644281320389676,1,0.551,0.601
"MzB","Extl3",-0.238126817403413,0.64441639109221,1,0.136,0.135
"MzB","Hpse",0.222203369343155,0.644522218306381,1,0.176,0.169
"MzB","Mtr",0.435559576877841,0.644645142443897,1,0.156,0.14
"MzB","Gm26520",0.586999403104425,0.644710550716978,1,0.048,0.039
"MzB","Zfp456",0.373615220800158,0.644710550717486,1,0.048,0.039
"MzB","Bckdha",0.0765387380664369,0.644753093379549,1,0.165,0.174
"MzB","Tmem141",-1.16245600312537,0.644873467602291,1,0.008,0.011
"MzB","9030404E10Rik",-2.11081691053302,0.644873467602299,1,0.008,0.011
"MzB","Gm28707",-0.0581307780095663,0.644873467602455,1,0.008,0.011
"MzB","Tstd1",-0.0504708808964223,0.644873467602511,1,0.008,0.011
"MzB","Nrg4",-0.129377955940329,0.644873467602522,1,0.008,0.011
"MzB","Itk",-2.03610956869033,0.644873467602564,1,0.008,0.011
"MzB","Dst",-0.456955164772848,0.644873467602599,1,0.008,0.011
"MzB","Gm48116",-1.58532896990029,0.64487346760281,1,0.008,0.011
"MzB","Gfod1",-1.67389231437352,0.644873467602866,1,0.008,0.011
"MzB","Gm20421",-1.26854442289088,0.644873467603059,1,0.008,0.011
"MzB","Gm27241",-0.45246336066077,0.644873467603099,1,0.008,0.011
"MzB","Gm19710",-0.765622838510332,0.644873467603123,1,0.008,0.011
"MzB","Lilra6",-1.60997526075658,0.64487346760319,1,0.008,0.011
"MzB","Nxnl2",-0.320746250220071,0.644873467603197,1,0.008,0.011
"MzB","Caprin2",-0.661510574030497,0.644873467603257,1,0.008,0.011
"MzB","Lsr",-0.438985429781097,0.644873467603315,1,0.008,0.011
"MzB","Gm44649",-0.975099470671362,0.64487346760345,1,0.008,0.011
"MzB","Gm48604",-0.591525672156955,0.644873467603533,1,0.008,0.011
"MzB","Gm13713",-0.661143680214575,0.644873467603625,1,0.008,0.011
"MzB","Gm36486",-1.44013867356952,0.644873467603642,1,0.008,0.011
"MzB","Gm3839",-0.703468832680423,0.644873467603672,1,0.008,0.011
"MzB","As3mt",0.0695867819523197,0.644883801730396,1,0.201,0.197
"MzB","Cdc42ep3",-0.54308870569182,0.645407800050492,1,0.136,0.107
"MzB","Cd86",0.378591524317428,0.645552916589548,1,0.228,0.219
"MzB","Dhrs4",0.380290484540883,0.645765709571428,1,0.132,0.107
"MzB","Hipk2",0.0690269124792389,0.646104412995578,1,0.17,0.146
"MzB","Atp5c1",0.264486616842374,0.646191835505533,1,0.806,0.725
"MzB","Gys1",-0.0573416337769159,0.646355600078345,1,0.073,0.073
"MzB","A430093F15Rik",0.174132117876129,0.64645046536517,1,0.027,0.022
"MzB","Tada1",0.107668272862269,0.646451468036325,1,0.166,0.174
"MzB","Ccdc58",0.114019971891308,0.646575669307099,1,0.156,0.14
"MzB","Cope",0.0920817375592887,0.646820916339461,1,0.582,0.545
"MzB","Pms2",-0.281389318763116,0.646896166456022,1,0.163,0.174
"MzB","Ppm1a",-0.222130863013106,0.646991393619625,1,0.247,0.258
"MzB","Acadl",0.20483785461304,0.647183627958447,1,0.386,0.365
"MzB","Mcfd2",0.248883954393587,0.647271797532864,1,0.108,0.107
"MzB","Nmd3",0.0765207220152528,0.647588837072593,1,0.213,0.208
"MzB","Mthfd1",0.114946192170252,0.647611016344537,1,0.171,0.185
"MzB","BC005561",0.17736810600142,0.647768964128119,1,0.23,0.225
"MzB","Synrg",0.0315873327150126,0.648295454347426,1,0.307,0.326
"MzB","Pdhx",-0.504393526709867,0.648438174361095,1,0.108,0.124
"MzB","9530068E07Rik",0.0964374588409391,0.648553433892978,1,0.279,0.292
"MzB","Rnd3",-0.624134498391528,0.648627773605401,1,0.004,0.011
"MzB","Tifab",-0.94171659991925,0.648627773605402,1,0.004,0.011
"MzB","Rer1",0.352704174152166,0.648627931028378,1,0.506,0.455
"MzB","Mrps10",-0.113338960154245,0.648769978019525,1,0.161,0.185
"MzB","Stat3",0.111071288263394,0.649133005705297,1,0.47,0.511
"MzB","Exoc4",-0.147205433844001,0.64924180562169,1,0.293,0.309
"MzB","Eif1b",0.291705168808473,0.649495579417812,1,0.469,0.438
"MzB","Umad1",0.134560729917588,0.649505641120408,1,0.13,0.112
"MzB","Cbx1",-0.00188051083067091,0.64952915322041,1,0.501,0.506
"MzB","Nagpa",0.0451789617141962,0.649545397555531,1,0.21,0.202
"MzB","Gm42067",-0.380482431026904,0.64959369234705,1,0.014,0.022
"MzB","Chd9",0.0134831052826458,0.64981654165676,1,0.756,0.747
"MzB","Ubxn4",-0.191860450984185,0.64986135343071,1,0.446,0.472
"MzB","Kmt2b",-0.0876414354583626,0.650022520257,1,0.285,0.27
"MzB","Bcl2l11",-0.0227789651811408,0.650193802091935,1,0.167,0.169
"MzB","Nfe2l2",-0.109109050154163,0.650227622592102,1,0.315,0.32
"MzB","Gm36756",-0.407426717358722,0.650387037189242,1,0.017,0.011
"MzB","Slc2a6",-1.17929031101002,0.650387040028025,1,0.014,0.022
"MzB","Plekho1",0.211937110296995,0.650466919073627,1,0.481,0.427
"MzB","E230001N04Rik",0.0577085082272353,0.650500466847829,1,0.104,0.107
"MzB","Cops5",-0.0518245318025499,0.650567336726997,1,0.23,0.242
"MzB","Pcyox1",0.130573354804832,0.650671252684112,1,0.076,0.079
"MzB","Arpc3",0.130685193854378,0.650691853664221,1,0.887,0.809
"MzB","Dusp23",0.466634128209218,0.650693799275133,1,0.019,0.017
"MzB","Rnf7",0.111129782710033,0.650703807793558,1,0.373,0.36
"MzB","Pcmtd2",-0.0487972786802684,0.650950631859436,1,0.176,0.157
"MzB","Gramd1a",-0.0947093263123379,0.65111146236853,1,0.371,0.41
"MzB","Hemk1",-0.113303452709388,0.651418744352824,1,0.045,0.039
"MzB","Gpsm1",0.11093866493067,0.651443198045823,1,0.05,0.039
"MzB","Nol6",-0.0441188044564602,0.651598528955097,1,0.123,0.112
"MzB","Ddx27",0.0127403360455474,0.651629656642646,1,0.28,0.303
"MzB","Mark4",0.475721094395382,0.651726989886667,1,0.1,0.09
"MzB","Gm43672",0.488021695377743,0.651753749714782,1,0.167,0.135
"MzB","Zbtb44",-0.347656971709637,0.652206581724968,1,0.17,0.18
"MzB","Nisch",-0.0465839030991088,0.652353018194551,1,0.478,0.506
"MzB","Lrrc20",-0.077110625226982,0.652508001836533,1,0.049,0.045
"MzB","Sh3rf1",-0.894467490288818,0.652570389728029,1,0.036,0.039
"MzB","Nlrx1",-0.128020413557143,0.652570390015915,1,0.035,0.045
"MzB","Gtpbp10",0.291248520981124,0.652585922760564,1,0.054,0.062
"MzB","1810037I17Rik",0.111289664316294,0.6528150350247,1,0.607,0.59
"MzB","Hacd2",0.251499179866533,0.652862571151324,1,0.171,0.174
"MzB","Rps6ka1",0.203109634304691,0.652912236943413,1,0.401,0.404
"MzB","5031425E22Rik",0.0469627857266673,0.653000373023633,1,0.272,0.247
"MzB","2200002D01Rik",-1.17152940842966,0.653123953654633,1,0.019,0.028
"MzB","Ndufv1",0.153640383728544,0.65321188759153,1,0.303,0.281
"MzB","Nicn1",0.372322441122743,0.653295828559296,1,0.045,0.039
"MzB","Ap5z1",0.257902641160535,0.653447551941217,1,0.116,0.101
"MzB","Kat6a",0.08701273194731,0.653559855915133,1,0.397,0.36
"MzB","Smim7",0.156285655414834,0.653562803800916,1,0.243,0.225
"MzB","Mmgt2",0.414913006193288,0.653852799466534,1,0.225,0.197
"MzB","Dicer1",-0.128882344003638,0.653864155326614,1,0.326,0.326
"MzB","Ywhaq",0.0575478225336697,0.653914128534069,1,0.299,0.281
"MzB","Wdr83",0.424964118013311,0.653934131335772,1,0.163,0.14
"MzB","Mrps24",0.312543564989435,0.653944563781916,1,0.533,0.433
"MzB","Zfp944",0.0338797271707008,0.654008806427357,1,0.138,0.129
"MzB","Dnaja3",0.00591740040132427,0.65408744880562,1,0.14,0.163
"MzB","Lancl2",-0.483678364356226,0.654449606087973,1,0.035,0.045
"MzB","Gm5547",0.427501388395762,0.654523872865834,1,0.075,0.056
"MzB","Ankrd33b",-0.379348658724846,0.65453916996375,1,0.053,0.051
"MzB","Cers4",0.132316201178486,0.654643197592741,1,0.292,0.287
"MzB","Tmem18",0.650697808462701,0.65474331704226,1,0.084,0.073
"MzB","Cmah",-0.29138126363958,0.654801335606964,1,0.374,0.348
"MzB","Prex1",-0.161310974685714,0.654833387110268,1,0.275,0.309
"MzB","Zfp825",-0.00217750790247395,0.654937668916546,1,0.045,0.051
"MzB","Ubxn6",0.475862038119613,0.654996970519537,1,0.186,0.157
"MzB","Zdhhc6",0.413938442403764,0.655096896930691,1,0.265,0.236
"MzB","Mrps15",0.0431468591184802,0.65543453470888,1,0.442,0.433
"MzB","Cd82",0.205205400862892,0.65551648266167,1,0.509,0.517
"MzB","Emc2",0.489030029525808,0.655601751402286,1,0.297,0.275
"MzB","Micu1",0.00910584199325237,0.655742166674124,1,0.193,0.185
"MzB","Fcf1",0.244993143074596,0.655830735757318,1,0.279,0.247
"MzB","Gprasp1",-0.346611860559179,0.655843585302437,1,0.149,0.146
"MzB","Msl3",0.0602738686753697,0.655853509608327,1,0.207,0.219
"MzB","Vps4b",0.0070433402022938,0.655861533771719,1,0.413,0.404
"MzB","Carm1",0.00219486219214193,0.656170803111153,1,0.162,0.146
"MzB","Abcc4",0.234675963772824,0.656207486182361,1,0.084,0.073
"MzB","Phf11a",0.480271845880865,0.656232154253306,1,0.054,0.039
"MzB","Xpo7",0.253759411379971,0.656337047646118,1,0.24,0.23
"MzB","Hist1h2bf",0.125747531158935,0.656431282122434,1,0.04,0.034
"MzB","Cfap20",0.126441072356887,0.656758557198582,1,0.184,0.163
"MzB","Lta4h",0.0858726930880347,0.656881433729312,1,0.347,0.354
"MzB","Tomm22",0.211468528839768,0.657008598763474,1,0.598,0.596
"MzB","Irak4",-0.150375779041343,0.657100134353623,1,0.198,0.213
"MzB","Rab5b",-0.214019552680845,0.657220871951458,1,0.275,0.264
"MzB","Strn",-0.231754516608851,0.657321877169406,1,0.158,0.169
"MzB","Clec16a",-0.523231261556905,0.657449752443547,1,0.096,0.107
"MzB","Ggct",-0.244915591655614,0.657635622307321,1,0.134,0.163
"MzB","Cyhr1",0.257541683859643,0.658124470887659,1,0.284,0.309
"MzB","Mad2l1bp",-0.132596369543196,0.658126003763287,1,0.125,0.135
"MzB","Ccdc117",0.0387452363030867,0.658493664862546,1,0.153,0.146
"MzB","Tlr7",0.139383400732028,0.658512181581283,1,0.258,0.275
"MzB","Arsb",0.192017126515384,0.658570942835983,1,0.081,0.079
"MzB","Cmc4",-0.113188229712024,0.658570942856253,1,0.082,0.073
"MzB","Atp8b2",-0.285710278440045,0.658663232637689,1,0.093,0.107
"MzB","Chp1",0.0959879273678905,0.658708784469758,1,0.256,0.264
"MzB","Clasp2",0.211459656791643,0.658787308843353,1,0.276,0.264
"MzB","Dusp19",0.50955430961549,0.6588213489753,1,0.111,0.101
"MzB","Gns",-0.0588091834646394,0.658824584818303,1,0.712,0.73
"MzB","Nfx1",-0.256065144989222,0.658993262694406,1,0.325,0.315
"MzB","Ddx17",-0.148623782865277,0.659110442551958,1,0.518,0.506
"MzB","Pcgf5",0.614824062828249,0.659420645523868,1,0.125,0.112
"MzB","Med25",-0.227330297595687,0.659428090401737,1,0.198,0.213
"MzB","Nat2",-0.5056677343381,0.659464757417728,1,0.125,0.135
"MzB","Gm41442",0.700933910386407,0.65954468344911,1,0.009,0.006
"MzB","Gm16157",-0.787908859758217,0.659544683449146,1,0.009,0.006
"MzB","Lmntd1",0.280842616600131,0.659544683449186,1,0.009,0.006
"MzB","Zfp354b",0.23914271544209,0.659544683449339,1,0.009,0.006
"MzB","Gm44036",-0.080508514369626,0.659544683449383,1,0.009,0.006
"MzB","Gm15859",0.300591211280303,0.659544683449405,1,0.009,0.006
"MzB","Gm15523",0.223794215868357,0.659544683449414,1,0.009,0.006
"MzB","4930513N10Rik",0.716095570622404,0.659544683449456,1,0.009,0.006
"MzB","Nectin4",-0.464422759316713,0.659544683449462,1,0.009,0.006
"MzB","Gm43597",-1.1021250659922,0.659544683449468,1,0.009,0.006
"MzB","Dyrk3",0.236675675883991,0.659544683449477,1,0.009,0.006
"MzB","Akr1c13",-0.0240706082312894,0.659544683449489,1,0.009,0.006
"MzB","Cox6b2",-0.0747948822276756,0.659544683449511,1,0.009,0.006
"MzB","Msantd1",-0.175939996228648,0.659544683449514,1,0.009,0.006
"MzB","Erbb3",0.641977455759552,0.659544683449514,1,0.009,0.006
"MzB","Lrp8",-1.30626147169023,0.659544683449557,1,0.009,0.006
"MzB","Gm26531",-0.000353443876587534,0.659544683449603,1,0.009,0.006
"MzB","1700123M08Rik",0.224506629298562,0.65954468344964,1,0.009,0.006
"MzB","9930012K11Rik",0.891730605303384,0.659544683449657,1,0.009,0.006
"MzB","Gm16046",-0.106690438389106,0.659544683449703,1,0.009,0.006
"MzB","Rtl10",0.886773322118282,0.659544683449747,1,0.009,0.006
"MzB","Slc25a15",0.0925652411541735,0.659544683449754,1,0.009,0.006
"MzB","4930578M01Rik",0.504886420383197,0.659544683449756,1,0.009,0.006
"MzB","Ccdc39",0.500367583604529,0.659544683449806,1,0.009,0.006
"MzB","1700105P06Rik",-0.3542879992645,0.659544683449862,1,0.009,0.006
"MzB","Tes3-ps",0.6229853041405,0.659544683449924,1,0.009,0.006
"MzB","Gm31108",-0.0738937601124237,0.65954468344994,1,0.009,0.006
"MzB","Tmem82",0.255670694971805,0.659544683449952,1,0.009,0.006
"MzB","Cpeb3",-1.72357334325011,0.65954468344997,1,0.009,0.006
"MzB","Evi2b",-0.098962729773163,0.659544683449977,1,0.009,0.006
"MzB","G630030J09Rik",0.181507550793669,0.659544683449987,1,0.009,0.006
"MzB","4831440D22Rik",-0.159807852985708,0.659544683450015,1,0.009,0.006
"MzB","Trip6",0.196323918674524,0.659544683450023,1,0.009,0.006
"MzB","Itpripl2",0.233151553125095,0.659544683450132,1,0.009,0.006
"MzB","Angptl1",0.343663596476339,0.659544683450184,1,0.009,0.006
"MzB","Ddhd1",-0.16094365070513,0.659687689877912,1,0.216,0.23
"MzB","Borcs6",0.420479535881277,0.659734640849545,1,0.126,0.118
"MzB","Nme3",0.478379497196491,0.65992425391918,1,0.121,0.118
"MzB","Tada2a",-0.200027290804659,0.660577220546559,1,0.057,0.067
"MzB","Aldh18a1",-0.282680900435918,0.660636044282414,1,0.093,0.101
"MzB","Zbtb22",-0.0383708033171093,0.66077974782195,1,0.096,0.079
"MzB","Galnt12",0.239210377252332,0.660834936526693,1,0.212,0.202
"MzB","Hdac9",-0.447911701565762,0.660955939097363,1,0.089,0.107
"MzB","Myo1e",-0.155602839530971,0.660965128829601,1,0.629,0.652
"MzB","Aim2",-0.139827079827419,0.661101611867208,1,0.287,0.315
"MzB","Pfdn2",0.14892272639494,0.661166947920808,1,0.402,0.371
"MzB","Bckdk",0.0318043525892351,0.661289736043539,1,0.234,0.247
"MzB","Mettl4",0.286343208505828,0.66146427072838,1,0.108,0.107
"MzB","Cmtm6",0.0296619350269862,0.661670003379577,1,0.27,0.275
"MzB","Zfp69",-0.354858108305595,0.662208001861154,1,0.099,0.107
"MzB","Naa80",-0.14349811894598,0.662358659913803,1,0.084,0.101
"MzB","Ankmy2",0.237440833921553,0.662442033422086,1,0.156,0.163
"MzB","Khk",0.178100455080195,0.66259493693669,1,0.094,0.09
"MzB","Lrrc57",0.114783008898852,0.662594936936692,1,0.094,0.09
"MzB","Uqcc3",0.238458074116694,0.662657408888218,1,0.386,0.36
"MzB","Zfp874b",-0.141480185991468,0.66269717019019,1,0.033,0.045
"MzB","Lysmd1",-0.156646332416559,0.662873823674808,1,0.045,0.045
"MzB","Tada2b",-0.00107258442951119,0.662902711403024,1,0.121,0.118
"MzB","Gopc",0.470653805131103,0.662945395174739,1,0.297,0.292
"MzB","Mcm4",0.406726317311182,0.663022807439258,1,0.192,0.163
"MzB","Psmd3",-0.0916185056897738,0.663060258751254,1,0.267,0.309
"MzB","Fbxw11",-0.508486805074744,0.663238841403566,1,0.135,0.14
"MzB","Zfp512b",-0.0259641593131761,0.663659309799782,1,0.09,0.09
"MzB","Zfp704",-0.418505888519659,0.66388463510559,1,0.006,0.006
"MzB","Tmem86a",0.403203188824297,0.664087984707207,1,0.04,0.028
"MzB","Meis3",0.0802439549790095,0.664397806842019,1,0.116,0.135
"MzB","Pkn1",0.138030115102929,0.664559536546842,1,0.603,0.562
"MzB","Zfp995",0.685733691133976,0.664682976067891,1,0.049,0.034
"MzB","Trp53rka",-0.00300438596386021,0.664722804839458,1,0.123,0.124
"MzB","Bsg",0.4323452764461,0.664726966428409,1,0.598,0.528
"MzB","Hyls1",-0.118415993511163,0.66474321185105,1,0.081,0.09
"MzB","Metap1d",0.0525783070066752,0.66477248644283,1,0.15,0.152
"MzB","Nxt1",-0.114488869265373,0.664886668516943,1,0.213,0.219
"MzB","Cradd",0.0415456489922059,0.664948473423254,1,0.048,0.056
"MzB","9430015G10Rik",0.403144735362421,0.664994001246642,1,0.109,0.101
"MzB","Zfyve16",-0.397073806098445,0.665287475985802,1,0.086,0.107
"MzB","Mrpl11",0.0736554209260634,0.665348261119231,1,0.281,0.264
"MzB","Man2c1os",-0.180592880913187,0.665701647938554,1,0.06,0.056
"MzB","Gm36043",0.167219605117857,0.665701647938575,1,0.06,0.056
"MzB","Elac1",-0.148172712281095,0.665737036885629,1,0.051,0.062
"MzB","Mcoln3",0.143543685635553,0.665941067353635,1,0.193,0.174
"MzB","Tmem259",0.0308899175201124,0.665945340105341,1,0.379,0.388
"MzB","P4ha1",-0.422787568550237,0.666053425694441,1,0.042,0.039
"MzB","Dmac1",0.181070800179219,0.666158425553815,1,0.36,0.36
"MzB","Cltb",0.12811554816124,0.666167623368213,1,0.114,0.124
"MzB","Scaf8",0.0871529081098341,0.666227378466309,1,0.297,0.298
"MzB","Kdm1b",-0.220853089705942,0.666483476629456,1,0.082,0.101
"MzB","Tsga10",-0.0964815000638675,0.666661569218662,1,0.054,0.051
"MzB","Dcakd",-0.0341903761128948,0.667121191545672,1,0.145,0.157
"MzB","Acat1",0.206969980306904,0.667266858657923,1,0.334,0.281
"MzB","1110059G10Rik",-0.101975564431023,0.667269736851318,1,0.122,0.135
"MzB","Nosip",-0.0998986708662757,0.667756780469151,1,0.244,0.264
"MzB","Zfp984",-0.00654639583649619,0.667864318097205,1,0.118,0.112
"MzB","Dtd1",0.0203840025502933,0.667905579463781,1,0.176,0.191
"MzB","Acp2",0.110701289720165,0.668084133809038,1,0.033,0.028
"MzB","Anxa1",0.590079453863898,0.668084133809046,1,0.033,0.028
"MzB","Kif20b",-1.06746316617825,0.668215366958572,1,0.063,0.073
"MzB","Bnip1",0.0596972291664319,0.668577333671148,1,0.192,0.208
